txn_id,user_id,txn_time,amount,category,status
TXN00001075,U000729,2024-02-07 13:41:10.194615,845.220456463253,mobile_topup,success
TXN00001076,U000729,2024-02-05 07:07:34.798630,476.21349074836843,withdrawal,success
TXN00001077,U000729,2024-02-07 22:00:32.400253,492.3591041640603,withdrawal,success
TXN00001078,U000729,2024-02-02 19:41:22.894065,87.87819119608633,transfer,pending
TXN00001079,U000734,2024-05-15 18:25:02.393010,1202.1559087346175,withdrawal,success
TXN00001080,U000734,2024-05-17 19:29:57.387745,866.3046943862053,mobile_topup,success
TXN00001081,U000734,2024-05-14 10:49:10.253577,255.2179460254852,mobile_topup,success
TXN00001082,U000734,2024-05-14 19:02:17.745455,1336.9059950031772,withdrawal,success
TXN00001083,U000734,2024-05-14 19:08:02.936364,218.2726801147031,bill_payment,success
TXN00001084,U000734,2024-05-16 23:29:17.795062,213.36640855645533,mobile_topup,success
TXN00001085,U000734,2024-05-14 22:04:20.766614,84.71922281933509,transfer,success
TXN00001086,U000735,2024-01-21 18:00:43.554459,560.0543028608151,transfer,success
TXN00001087,U000735,2024-01-27 11:41:43.111744,930.8344889255424,purchase,success
TXN00001088,U000735,2024-01-16 01:34:25.850296,454.08767615537477,bill_payment,success
TXN00001089,U000735,2024-01-20 02:49:45.930602,1162.766826434707,bill_payment,success
TXN00001090,U000735,2024-01-18 21:20:49.953529,618.8421995088282,purchase,success
TXN00001091,U000735,2024-01-16 02:10:00.462894,384.6588048630028,purchase,success
TXN00001092,U000735,2024-01-16 10:56:32.599466,1301.6398734891502,withdrawal,success
TXN00001093,U000735,2024-01-16 06:46:39.322305,405.48814923437504,purchase,success
TXN00001094,U000735,2024-01-18 17:52:23.892283,46.19742302137043,transfer,success
TXN00001095,U000735,2024-01-16 02:32:22.238442,330.2043496857322,bill_payment,success
TXN00001096,U000737,2024-08-04 04:06:25.468667,206.54935030124537,mobile_topup,success
TXN00001097,U000737,2024-07-31 23:45:51.878167,468.3422120266698,transfer,success
TXN00001098,U000737,2024-07-28 16:11:28.859657,353.6749249451924,mobile_topup,failed
TXN00001099,U000737,2024-08-04 13:52:31.272365,147.8674841555248,transfer,success
TXN00001100,U000737,2024-07-30 13:55:42.054679,156.96002248160377,bill_payment,success
TXN00001101,U000737,2024-07-31 10:45:52.224976,304.23286161668057,transfer,success
TXN00001102,U000737,2024-07-29 19:15:01.516771,11.852856519167752,mobile_topup,success
TXN00001103,U000741,2024-10-13 12:10:40.634269,679.96120550342,bill_payment,success
TXN00001104,U000741,2024-10-12 03:47:03.725551,51.543076952024556,bill_payment,success
TXN00001105,U000741,2024-10-13 23:15:53.212453,21.74793425249949,purchase,success
TXN00001106,U000741,2024-10-15 02:48:04.569624,233.67416187532356,transfer,success
TXN00001107,U000741,2024-10-16 10:14:10.674659,64.60773096391537,mobile_topup,success
TXN00001108,U000741,2024-10-12 11:35:07.270693,200.8319659627259,mobile_topup,success
TXN00001109,U000741,2024-10-26 04:40:28.644634,1413.8740154338834,bill_payment,success
TXN00001110,U000741,2024-10-20 19:29:31.607431,276.3486150844782,bill_payment,failed
TXN00001111,U000741,2024-10-20 04:00:48.959951,108.13879797945616,withdrawal,success
TXN00001112,U000745,2024-03-05 03:14:28.625547,223.3023339476396,bill_payment,success
TXN00001113,U000745,2024-03-04 23:46:58.828483,1208.4357606831977,purchase,success
TXN00001114,U000745,2024-03-06 14:32:07.307410,23.404891463615286,mobile_topup,success
TXN00001115,U000745,2024-03-06 09:30:34.382576,967.2712942312985,mobile_topup,success
TXN00001116,U000745,2024-03-04 19:38:37.272219,298.02857564726185,mobile_topup,success
TXN00001117,U000745,2024-03-04 09:53:52.966264,483.7850067422268,purchase,success
TXN00001118,U000745,2024-03-09 15:30:04.482157,58.36661147775678,mobile_topup,success
TXN00001119,U000745,2024-03-11 13:32:36.177331,273.5853148261958,withdrawal,success
TXN00001120,U000745,2024-03-09 02:35:03.498487,181.14121088890758,bill_payment,success
TXN00001121,U000749,2024-05-23 07:31:56.014834,589.1682648373855,bill_payment,success
TXN00001122,U000749,2024-05-22 05:38:58.721790,688.2712332935893,transfer,success
TXN00001123,U000750,2024-05-07 12:57:39.802906,616.051063925819,withdrawal,success
TXN00001124,U000750,2024-05-07 08:35:11.332865,105.63405977151477,transfer,success
TXN00001125,U000750,2024-05-06 19:36:31.592672,234.044062280485,transfer,success
TXN00001126,U000761,2024-11-01 12:40:36.699909,538.2649245498291,mobile_topup,success
TXN00001127,U000761,2024-10-31 05:23:58.835849,100.91081491094307,mobile_topup,success
TXN00001128,U000761,2024-11-01 18:49:25.975697,506.81669286182836,mobile_topup,success
TXN00001129,U000761,2024-11-07 16:30:13.559426,66.34793544315163,bill_payment,success
TXN00001130,U000761,2024-11-02 09:41:21.192432,43.94591948120345,bill_payment,success
TXN00001131,U000761,2024-11-05 04:20:14.410658,368.87083240779344,bill_payment,success
TXN00001132,U000761,2024-11-01 03:51:45.787388,108.53755861156017,bill_payment,success
TXN00001133,U000768,2024-12-08 17:07:35.585440,448.0618882072119,mobile_topup,success
TXN00001134,U000768,2024-12-08 16:01:56.329708,394.8873217253513,bill_payment,success
TXN00001135,U000768,2024-12-09 16:07:22.313049,660.3937673805996,transfer,success
TXN00001136,U000773,2024-07-06 09:34:01.267754,632.2185703778815,withdrawal,success
TXN00001137,U000773,2024-07-01 09:33:37.093786,170.30154759003216,purchase,success
TXN00001138,U000773,2024-06-30 13:26:19.808106,321.9418218301221,bill_payment,success
TXN00001139,U000778,2024-03-18 17:43:00.662456,1436.5173646883222,transfer,success
TXN00001140,U000778,2024-03-21 16:41:37.869793,523.9290013657196,purchase,success
TXN00001141,U000778,2024-03-16 14:04:48.865586,613.8255089125764,purchase,failed
TXN00001142,U000778,2024-03-16 03:29:25.534621,171.0323183312347,withdrawal,success
TXN00001143,U000781,2024-06-24 17:40:29.737575,238.5083293574764,withdrawal,success
TXN00001144,U000781,2024-06-24 19:57:50.949434,233.96328986304354,purchase,success
TXN00001145,U000781,2024-06-26 01:34:53.984642,668.3137498681627,bill_payment,success
TXN00001146,U000781,2024-06-27 14:02:17.265614,215.61166221795477,mobile_topup,success
TXN00001147,U000781,2024-06-25 19:23:50.549587,121.03339126943439,withdrawal,success
TXN00001148,U000781,2024-07-02 23:27:35.144938,566.8407665627783,purchase,success
TXN00001149,U000781,2024-07-04 16:51:57.885278,60.33195141679711,withdrawal,success
TXN00001150,U000781,2024-06-28 13:20:52.411283,494.45642383876765,mobile_topup,pending
TXN00001151,U000782,2024-11-25 10:55:55.368630,368.2560161621313,purchase,success
TXN00001152,U000782,2024-12-05 01:23:53.124635,74.23494954625212,bill_payment,success
TXN00001153,U000782,2024-11-30 10:41:22.180572,1783.5900208864575,mobile_topup,success
TXN00001154,U000782,2024-11-29 03:26:09.475054,226.36045216380893,transfer,success
TXN00001155,U000782,2024-12-01 21:51:36.807755,274.25390116615847,withdrawal,success
TXN00001156,U000782,2024-11-24 18:59:28.344934,689.2136522369897,transfer,success
TXN00001157,U000786,2024-09-20 23:51:42.414316,336.08870552350385,purchase,success
TXN00001158,U000786,2024-09-17 03:27:21.640501,542.4113950765517,transfer,success
TXN00001159,U000803,2024-04-09 04:09:16.906117,48.89659253357706,purchase,success
TXN00001160,U000803,2024-04-09 05:56:23.061385,84.67233114159329,withdrawal,success
TXN00001161,U000803,2024-04-10 20:39:00.961840,167.81998055314116,transfer,success
TXN00001162,U000808,2024-04-24 11:16:32.441113,201.73930499263614,withdrawal,success
TXN00001163,U000808,2024-04-20 15:47:06.523880,389.2994565939849,transfer,success
TXN00001164,U000808,2024-05-01 04:06:22.739086,121.4936120227928,bill_payment,success
TXN00001165,U000808,2024-04-20 11:13:24.585623,630.6266997606673,purchase,success
TXN00001166,U000809,2024-07-19 12:45:43.958410,271.00543542947213,bill_payment,failed
TXN00001167,U000809,2024-07-29 09:02:21.166207,497.3429003887472,purchase,success
TXN00001168,U000809,2024-07-22 09:06:20.119859,2344.7314453226595,bill_payment,success
TXN00001169,U000809,2024-07-20 15:47:45.626242,504.1538418019004,purchase,success
TXN00001170,U000810,2024-03-23 23:00:14.555088,196.55811039679134,withdrawal,success
TXN00001171,U000810,2024-03-28 02:37:31.246963,219.89048237416347,bill_payment,success
TXN00001172,U000810,2024-03-22 15:10:43.296212,1854.2320936762185,withdrawal,success
TXN00001173,U000810,2024-03-23 10:13:44.115069,628.4390721241012,bill_payment,success
TXN00001174,U000810,2024-03-22 09:25:08.907052,482.4247028379856,withdrawal,success
TXN00001175,U000810,2024-03-27 22:59:49.549198,403.7278437186558,bill_payment,success
TXN00001176,U000810,2024-03-22 13:22:40.550218,2408.565617858067,purchase,success
TXN00001177,U000810,2024-03-25 05:42:56.729196,18.089522829229484,transfer,pending
TXN00001178,U000810,2024-03-21 23:21:06.137121,219.05643063308707,withdrawal,failed
TXN00001179,U000810,2024-03-24 07:08:28.054384,140.80364091099577,withdrawal,success
TXN00001180,U000811,2024-10-01 11:16:17.145372,1370.8096863752028,mobile_topup,failed
TXN00001181,U000811,2024-09-25 18:03:42.044500,699.922469009906,withdrawal,success
TXN00001182,U000811,2024-09-25 03:51:38.304501,127.19376816240944,bill_payment,success
TXN00001183,U000811,2024-09-28 11:01:55.143580,1308.071471429882,withdrawal,success
TXN00001184,U000811,2024-09-27 11:29:17.267743,223.90744111256421,bill_payment,success
TXN00001185,U000827,2024-03-19 03:05:54.002498,935.7950800393388,bill_payment,success
TXN00001186,U000827,2024-03-23 00:04:40.219718,135.85690470941537,purchase,success
TXN00001187,U000827,2024-03-19 19:56:33.232729,498.68756780516867,withdrawal,success
TXN00001188,U000827,2024-03-20 11:09:21.505588,1323.7194116242729,bill_payment,success
TXN00001189,U000827,2024-03-18 22:02:44.681307,56.049136799512034,withdrawal,success
TXN00001190,U000827,2024-03-18 17:12:28.834210,669.3161010387232,transfer,success
TXN00001191,U000827,2024-03-22 15:21:24.747906,22.59034345564141,withdrawal,success
TXN00001192,U000830,2024-02-11 10:55:14.832407,23.445306071671002,mobile_topup,success
TXN00001193,U000830,2024-02-07 15:46:49.692457,940.4334005697178,purchase,success
TXN00001194,U000830,2024-02-05 06:26:43.816567,282.1954013841372,mobile_topup,success
TXN00001195,U000830,2024-02-07 04:09:55.087407,115.95742203082293,mobile_topup,success
TXN00001196,U000830,2024-02-05 17:32:34.962283,257.3079526891508,bill_payment,success
TXN00001197,U000831,2024-08-16 06:26:40.424272,2173.959554609068,bill_payment,success
TXN00001198,U000831,2024-08-10 18:00:03.077704,101.17403408976692,transfer,success
TXN00001199,U000831,2024-08-10 15:06:57.979474,167.48048650184057,transfer,success
TXN00001200,U000831,2024-08-15 05:23:18.028221,253.96013736866198,purchase,success
TXN00001201,U000834,2024-02-12 23:04:49.963233,841.7254900415239,withdrawal,success
TXN00001202,U000834,2024-02-17 11:14:28.081878,684.1349230271128,bill_payment,success
TXN00001203,U000834,2024-02-19 18:18:10.458852,650.748460482413,transfer,failed
TXN00001204,U000834,2024-02-12 23:40:41.976522,167.33430714957578,purchase,success
TXN00001205,U000834,2024-02-16 15:20:58.902229,350.1298941572946,mobile_topup,success
TXN00001206,U000834,2024-02-15 19:14:11.708604,430.737108813833,purchase,success
TXN00001207,U000840,2024-09-27 08:26:54.170202,586.7362496386282,withdrawal,success
TXN00001208,U000840,2024-09-21 07:37:58.562129,62.94756720662195,bill_payment,success
TXN00001209,U000840,2024-09-25 00:41:54.812617,523.9221573467014,transfer,success
TXN00001210,U000840,2024-09-22 22:26:40.716247,2309.957163672127,bill_payment,success
TXN00001211,U000843,2024-10-30 13:27:21.327531,285.7264606763076,mobile_topup,failed
TXN00001212,U000843,2024-10-30 14:15:30.939719,425.5572958062088,transfer,success
TXN00001213,U000843,2024-11-01 00:51:54.157644,506.62719619309445,bill_payment,success
TXN00001214,U000843,2024-10-31 16:40:01.235259,1030.081838522884,bill_payment,success
TXN00001215,U000843,2024-11-01 04:12:08.879327,561.8717488813356,withdrawal,success
TXN00001216,U000843,2024-11-01 07:07:22.772625,177.60283976999594,purchase,success
TXN00001217,U000843,2024-11-01 15:14:37.533450,788.498103312056,mobile_topup,success
TXN00001218,U000843,2024-10-30 15:08:50.615518,238.96972045488513,purchase,success
TXN00001219,U000850,2024-11-08 23:28:04.708648,83.75911483534368,transfer,success
TXN00001220,U000850,2024-11-13 23:37:20.539176,752.738120802685,bill_payment,success
TXN00001221,U000850,2024-11-15 20:13:15.605070,87.39433230427386,transfer,success
TXN00001222,U000853,2024-05-19 22:09:40.143560,1103.9208296447134,withdrawal,success
TXN00001223,U000853,2024-05-24 21:32:41.106953,301.1810541325059,purchase,success
TXN00001224,U000853,2024-05-19 05:10:35.262043,614.0213869305041,purchase,success
TXN00001225,U000853,2024-05-20 07:17:16.011597,364.30308250865494,bill_payment,success
TXN00001226,U000853,2024-05-19 20:54:05.507357,11.768488180955897,mobile_topup,success
TXN00001227,U000853,2024-05-20 01:11:52.801409,147.29166095626772,withdrawal,success
TXN00001228,U000853,2024-05-22 08:20:49.514469,363.66001576258293,transfer,success
TXN00001229,U000856,2024-10-20 18:51:49.771204,264.25861480256947,withdrawal,success
TXN00001230,U000856,2024-10-19 16:29:38.937202,1161.3842797536108,bill_payment,success
TXN00001231,U000856,2024-10-20 01:49:20.081561,362.7985375711144,withdrawal,success
TXN00001232,U000856,2024-10-23 16:13:53.003113,149.6750440510153,withdrawal,success
TXN00001233,U000856,2024-10-18 18:08:45.892206,450.1370026796583,transfer,success
TXN00001234,U000856,2024-10-20 00:42:02.864828,334.46591106809973,mobile_topup,success
TXN00001235,U000858,2024-06-19 04:44:49.243724,312.0567874649679,mobile_topup,success
TXN00001236,U000858,2024-07-04 13:01:53.624562,1656.9997338872192,mobile_topup,success
TXN00001237,U000858,2024-06-27 21:39:37.679827,88.10281957685943,withdrawal,success
TXN00001238,U000858,2024-06-21 05:00:48.798481,1425.066141659848,mobile_topup,success
TXN00001239,U000858,2024-06-19 09:27:38.428248,429.22942434829696,transfer,success
TXN00001240,U000858,2024-06-21 09:00:36.093832,41.60179722317753,bill_payment,success
TXN00001241,U000858,2024-06-19 05:17:03.314190,333.32653373691545,withdrawal,success
TXN00001242,U000859,2024-07-25 23:43:27.395868,394.4290570100898,withdrawal,pending
TXN00001243,U000859,2024-07-23 10:50:25.373327,13.434979161302774,transfer,failed
TXN00001244,U000859,2024-07-24 12:40:32.692625,1602.7701634226303,withdrawal,success
TXN00001245,U000859,2024-08-01 18:56:43.506261,212.06299046004443,transfer,success
TXN00001246,U000859,2024-07-23 20:46:36.884218,799.5925578122582,purchase,success
TXN00001247,U000859,2024-07-26 17:32:52.351019,86.12006744884788,withdrawal,success
TXN00001248,U000859,2024-07-25 01:05:44.422316,309.1150758053884,purchase,failed
TXN00001249,U000862,2024-06-13 18:18:43.602602,145.23997148016437,bill_payment,success
TXN00001250,U000862,2024-06-09 20:16:10.420583,214.7305575810052,transfer,success
TXN00001251,U000862,2024-06-14 21:06:08.513106,136.77083753577534,withdrawal,success
TXN00001252,U000862,2024-06-06 20:38:34.455955,391.09319224935894,mobile_topup,success
TXN00001253,U000862,2024-06-17 22:45:21.833106,108.1408529721366,withdrawal,success
TXN00001254,U000862,2024-06-15 17:24:51.064994,283.15148479992104,withdrawal,success
TXN00001255,U000862,2024-06-09 04:58:31.284949,139.95420316354554,purchase,success
TXN00001256,U000870,2024-05-23 00:21:02.456112,462.23299481177196,bill_payment,success
TXN00001257,U000870,2024-05-24 11:00:01.130228,211.43287013715468,mobile_topup,success
TXN00001258,U000870,2024-05-23 10:36:30.603156,1188.2230588455875,withdrawal,success
TXN00001259,U000870,2024-05-24 15:44:42.913459,74.57171644653496,mobile_topup,success
TXN00001260,U000873,2024-03-01 01:57:25.560773,69.8828900483813,mobile_topup,success
TXN00001261,U000873,2024-03-09 10:54:27.395663,843.1485371802411,bill_payment,success
TXN00001262,U000873,2024-03-02 03:36:07.656489,55.14442367248486,transfer,success
TXN00001263,U000873,2024-03-02 11:31:39.114817,129.02163867958137,mobile_topup,success
TXN00001264,U000873,2024-03-02 00:17:48.199697,504.79908747985155,transfer,success
TXN00001265,U000874,2024-10-19 02:10:50.722330,746.08797551923,withdrawal,success
TXN00001266,U000874,2024-10-17 10:35:17.163579,163.16017308835688,purchase,success
TXN00001267,U000874,2024-10-17 11:25:31.433542,12.044016234169408,mobile_topup,success
TXN00001268,U000874,2024-10-15 18:14:37.358298,333.78043548667415,purchase,success
TXN00001269,U000874,2024-10-16 00:52:38.688514,302.96666288619724,bill_payment,success
TXN00001270,U000874,2024-10-17 20:55:50.020716,295.69039017937826,bill_payment,success
TXN00001271,U000874,2024-10-15 03:52:59.788089,398.4959680325843,bill_payment,success
TXN00001272,U000875,2024-04-23 00:57:28.457958,39.15438788189377,mobile_topup,success
TXN00001273,U000875,2024-04-27 02:48:26.833915,252.58543047957482,withdrawal,success
TXN00001274,U000875,2024-05-03 10:04:50.356635,198.50048501375073,mobile_topup,success
TXN00001275,U000875,2024-04-27 02:06:58.054480,431.38673413225865,withdrawal,failed
TXN00001276,U000875,2024-04-29 12:49:08.751515,1280.4535026837254,withdrawal,success
TXN00001277,U000875,2024-04-29 01:32:59.906822,531.1521412235467,mobile_topup,success
TXN00001278,U000876,2024-04-08 17:56:55.479273,576.0643646747238,transfer,success
TXN00001279,U000876,2024-04-08 09:37:00.529473,358.95826418448286,transfer,failed
TXN00001280,U000876,2024-04-12 21:53:03.673483,150.97225659684923,mobile_topup,success
TXN00001281,U000877,2024-01-17 00:54:26.244759,561.9970386677138,mobile_topup,success
TXN00001282,U000877,2024-01-15 10:25:52.525999,472.20928255317875,purchase,success
TXN00001283,U000877,2024-01-14 12:20:41.736199,559.8233576790104,purchase,success
TXN00001284,U000877,2024-01-22 09:08:31.964524,295.51710707654894,mobile_topup,success
TXN00001285,U000877,2024-01-15 03:31:49.087580,282.47695591273316,transfer,success
TXN00001286,U000877,2024-01-14 21:17:01.247604,451.11957397239337,mobile_topup,success
TXN00001287,U000877,2024-01-18 14:29:32.648569,121.23674972298045,transfer,success
TXN00001288,U000878,2024-05-28 22:43:23.648573,331.77174257524604,mobile_topup,success
TXN00001289,U000878,2024-06-04 04:29:14.284274,353.92385034803897,purchase,success
TXN00001290,U000878,2024-05-29 11:32:15.294936,34.22261650903634,purchase,success
TXN00001291,U000878,2024-06-03 20:11:16.175107,91.1878097759199,purchase,success
TXN00001292,U000878,2024-05-28 16:47:12.128414,18.995735827186017,bill_payment,success
TXN00001293,U000879,2024-03-02 03:57:49.089429,477.61070674173357,mobile_topup,success
TXN00001294,U000879,2024-03-10 08:54:38.290687,93.8019289053453,transfer,success
TXN00001295,U000879,2024-03-08 07:46:12.129596,43.54927269608148,bill_payment,success
TXN00001296,U000880,2024-09-15 16:05:22.883429,165.1404794702795,mobile_topup,success
TXN00001297,U000880,2024-09-14 10:13:25.122171,293.72059172024933,bill_payment,success
TXN00001298,U000880,2024-09-11 13:30:03.565736,1068.3009275719933,transfer,success
TXN00001299,U000888,2024-11-17 15:12:30.688794,229.16472128797935,bill_payment,success
TXN00001300,U000888,2024-11-18 22:12:07.254652,1232.9344574770791,mobile_topup,success
TXN00001301,U000888,2024-11-18 12:39:25.347909,186.1125146515391,purchase,success
TXN00001302,U000888,2024-11-28 09:19:30.511073,98.6542124375895,purchase,success
TXN00001303,U000888,2024-11-19 03:42:22.579018,1059.06930155026,purchase,success
TXN00001304,U000888,2024-11-24 20:36:32.133872,36.49771963896734,withdrawal,success
TXN00001305,U000888,2024-11-18 14:23:15.407924,500.1764655114055,mobile_topup,success
TXN00001306,U000889,2024-01-30 07:15:39.286984,30.27799666172056,bill_payment,success
TXN00001307,U000889,2024-01-27 09:21:12.322284,272.17771129279566,bill_payment,success
TXN00001308,U000889,2024-01-30 10:03:05.269730,73.16919381866789,withdrawal,pending
TXN00001309,U000889,2024-01-31 06:13:52.345251,21.51204598956391,bill_payment,success
TXN00001310,U000889,2024-02-01 10:16:52.083073,130.54188129983686,transfer,success
TXN00001311,U000889,2024-01-30 09:44:56.553451,600.0274525504077,transfer,success
TXN00001312,U000889,2024-01-27 14:50:51.407829,83.23918389341453,bill_payment,success
TXN00001313,U000895,2024-05-10 06:57:54.050682,53.65263950343484,mobile_topup,success
TXN00001314,U000895,2024-05-12 03:42:11.233049,89.59386890580458,bill_payment,success
TXN00001315,U000895,2024-05-10 20:22:44.563742,327.4355346835359,transfer,success
TXN00001316,U000897,2024-07-27 09:00:58.086737,1439.6035267037707,transfer,success
TXN00001317,U000897,2024-07-25 23:59:22.205122,1334.3876972929554,bill_payment,success
TXN00001318,U000897,2024-07-27 11:16:21.435933,249.7988013391374,mobile_topup,success
TXN00001319,U000897,2024-07-26 05:58:31.506641,702.7751126012754,bill_payment,success
TXN00001320,U000897,2024-08-12 06:18:34.855285,85.85960539520008,purchase,success
TXN00001321,U000897,2024-07-31 20:43:32.190594,429.78499938948,mobile_topup,success
TXN00001322,U000897,2024-07-24 21:14:14.904598,629.1581267095011,withdrawal,success
TXN00001323,U000898,2024-09-26 17:59:10.257972,158.80923268095674,withdrawal,success
TXN00001324,U000898,2024-10-02 19:55:00.769308,1015.1346881832745,transfer,success
TXN00001325,U000898,2024-09-25 19:58:23.947494,1493.9060393847076,purchase,success
TXN00001326,U000898,2024-09-29 19:06:03.511189,222.89017909359893,purchase,success
TXN00001327,U000898,2024-09-26 03:29:02.251296,87.61700726497034,withdrawal,success
TXN00001328,U000898,2024-09-30 02:12:47.484443,512.0882537450316,mobile_topup,success
TXN00001329,U000898,2024-09-28 08:31:59.060627,111.4452415815838,withdrawal,success
TXN00001330,U000898,2024-09-29 00:35:27.008642,1081.5022853007504,transfer,success
TXN00001331,U000901,2024-06-09 03:18:30.061490,473.59827442704,mobile_topup,pending
TXN00001332,U000901,2024-06-12 09:00:42.859286,1425.0368467178087,bill_payment,success
TXN00001333,U000901,2024-06-10 13:49:06.141655,336.11656714472247,bill_payment,success
TXN00001334,U000901,2024-06-13 10:02:51.224122,121.87987683764062,withdrawal,success
TXN00001335,U000901,2024-06-14 16:12:04.675925,1357.2999356574921,withdrawal,success
TXN00001336,U000901,2024-06-17 16:48:08.810456,1254.0721964509307,purchase,success
TXN00001337,U000901,2024-06-09 16:48:24.021001,110.9080655912958,withdrawal,success
TXN00001338,U000902,2024-04-06 05:50:56.351492,680.5421527905904,withdrawal,success
TXN00001339,U000902,2024-04-06 05:25:33.400305,2193.6315769941393,mobile_topup,success
TXN00001340,U000902,2024-04-05 12:07:28.497680,338.63028200521734,purchase,success
TXN00001341,U000902,2024-04-07 08:50:14.134109,652.0702464940777,bill_payment,success
TXN00001342,U000911,2024-11-08 02:15:35.303975,153.09200580310363,withdrawal,success
TXN00001343,U000911,2024-11-08 16:11:52.166308,39.16494722401278,transfer,success
TXN00001344,U000911,2024-11-15 17:14:28.321132,888.617669139957,mobile_topup,success
TXN00001345,U000911,2024-11-08 16:38:05.565450,148.5983493426991,transfer,success
TXN00001346,U000911,2024-11-08 22:19:37.634285,400.40309885985454,mobile_topup,success
TXN00001347,U000911,2024-11-08 12:49:05.488141,1298.1648740475055,withdrawal,failed
TXN00001348,U000925,2024-03-07 16:55:04.428593,388.7259195212931,mobile_topup,success
TXN00001349,U000925,2024-03-07 19:29:55.722627,1356.4685647483464,withdrawal,pending
TXN00001350,U000925,2024-03-06 06:01:15.834055,13.553123297671798,bill_payment,success
TXN00001351,U000925,2024-03-13 15:02:30.336773,397.4309023723129,transfer,success
TXN00001352,U000925,2024-03-10 16:56:41.515087,343.5547298079488,mobile_topup,success
TXN00001353,U000927,2024-02-18 20:58:58.609311,951.8356550143827,bill_payment,success
TXN00001354,U000927,2024-02-14 03:17:41.648185,192.36759610596238,bill_payment,failed
TXN00001355,U000927,2024-02-17 13:29:34.406105,3011.245230234019,bill_payment,success
TXN00001356,U000927,2024-02-15 03:37:11.798750,574.4155016305868,mobile_topup,success
TXN00001357,U000927,2024-02-14 16:05:27.699418,533.2775538758407,bill_payment,success
TXN00001358,U000927,2024-02-22 03:51:22.488839,13.74121890939802,mobile_topup,success
TXN00001359,U000928,2024-03-02 05:41:29.363597,112.19718155120658,withdrawal,success
TXN00001360,U000928,2024-03-02 15:39:15.498424,156.15583179035926,transfer,success
TXN00001361,U000949,2024-08-24 13:39:13.362851,1569.5085358760634,purchase,success
TXN00001362,U000949,2024-08-31 02:24:28.806326,131.46110375699737,bill_payment,success
TXN00001363,U000949,2024-08-24 13:03:35.421218,130.13352795219043,purchase,pending
TXN00001364,U000949,2024-08-30 20:11:44.904495,76.34850455410931,purchase,success
TXN00001365,U000949,2024-08-26 03:04:00.376143,35.254532143483175,purchase,success
TXN00001366,U000951,2024-04-18 12:49:52.612424,125.56896760174399,transfer,success
TXN00001367,U000951,2024-04-19 23:17:17.451536,43.37083699819291,mobile_topup,success
TXN00001368,U000951,2024-04-21 12:08:05.886660,115.77370947584397,purchase,success
TXN00001369,U000951,2024-04-24 04:58:44.268764,57.82962568665753,bill_payment,success
TXN00001370,U000951,2024-04-28 04:23:25.256859,292.16961305300356,transfer,success
TXN00001371,U000951,2024-04-18 09:18:59.325925,113.14982435035486,withdrawal,success
TXN00001372,U000951,2024-04-22 09:18:09.387112,115.28627425421058,bill_payment,success
TXN00001373,U000951,2024-04-19 06:57:08.171225,88.23016060459335,mobile_topup,success
TXN00001374,U000951,2024-04-22 02:33:10.554688,247.28715009820573,bill_payment,success
TXN00001375,U000951,2024-04-17 23:45:45.468627,530.095029123768,bill_payment,success
TXN00001376,U000951,2024-04-19 04:11:55.389742,1028.831724795167,bill_payment,pending
TXN00001377,U000963,2024-08-20 15:45:46.250098,87.8100896585789,purchase,success
TXN00001378,U000963,2024-08-21 18:27:32.557826,529.6457392049285,withdrawal,success
TXN00001379,U000963,2024-08-19 12:09:59.915716,936.9485912712294,withdrawal,success
TXN00001380,U000965,2024-02-11 14:24:45.716153,939.1291073190732,mobile_topup,success
TXN00001381,U000965,2024-02-10 16:38:18.206341,198.54291142129642,bill_payment,success
TXN00001382,U000965,2024-02-12 02:11:51.062071,309.1088207155419,bill_payment,failed
TXN00001383,U000965,2024-02-07 19:42:46.258612,312.6451706592712,mobile_topup,success
TXN00001384,U000965,2024-02-08 17:05:24.050424,807.6843600763202,bill_payment,success
TXN00001385,U000965,2024-02-10 13:50:34.353671,764.1932185422957,mobile_topup,success
TXN00001386,U000965,2024-02-07 05:07:44.326649,21.577753118908767,bill_payment,success
TXN00001387,U000965,2024-02-07 10:19:02.146332,851.1902186280628,bill_payment,success
TXN00001388,U000969,2024-05-09 14:20:02.963819,207.11451924704014,transfer,success
TXN00001389,U000969,2024-05-13 16:25:14.936202,431.2620599883422,purchase,success
TXN00001390,U000969,2024-05-12 13:09:44.316127,735.8414696019242,purchase,success
TXN00001391,U000969,2024-05-09 12:52:17.514340,705.2450295362903,bill_payment,success
TXN00001392,U000969,2024-05-09 19:00:17.651885,431.1390206919721,purchase,success
TXN00001393,U000969,2024-05-09 01:36:57.884556,253.28780486056002,purchase,success
TXN00001394,U000969,2024-05-09 22:27:08.004751,1172.5212395381095,withdrawal,success
TXN00001395,U000969,2024-05-09 13:37:51.500347,121.78971669337318,bill_payment,success
TXN00001396,U000972,2024-09-15 10:23:44.097896,40.441953665139366,mobile_topup,success
TXN00001397,U000972,2024-09-13 16:19:33.783434,60.53879192944252,purchase,success
TXN00001398,U000972,2024-09-15 07:14:24.149502,923.9272463168276,transfer,success
TXN00001399,U000972,2024-09-14 00:53:32.854155,100.56412738744339,withdrawal,success
TXN00001400,U000972,2024-09-13 16:32:44.772058,226.28603373411005,transfer,success
TXN00001401,U000972,2024-09-17 20:04:38.715728,466.4553368831979,bill_payment,success
