user_id,event_time,event_name,event_value,attempt_id
U001354,2024-05-07 06:45:10.217036,first_funding,,A1353_5
U001355,2024-04-29 01:47:31.000000,app_install,,A1354_0
U001355,2024-04-29 04:59:43.077225,registration_start,,A1354_1
U001355,2024-04-29 09:33:05.840563,verification_submitted,,A1354_2
U001355,2024-04-30 05:00:44.621368,kyc_failed,,A1354_3
U001356,2024-11-27 04:25:27.000000,app_install,,A1355_0
U001356,2024-11-27 05:19:52.691364,registration_start,,A1355_1
U001356,2024-11-28 17:33:12.535796,verification_submitted,,A1355_2
U001356,2024-11-29 21:05:29.003431,kyc_approved,,A1355_3
U001356,2024-11-29 22:36:50.526716,account_created,,A1355_4
U001356,2024-12-06 10:41:59.813313,first_funding,,A1355_5
U001356,2024-12-09 17:36:11.025016,first_transaction,,A1355_6
U001356,2024-12-13 05:10:22.350796,week1_active,,A1355_7
U001357,2024-04-23 18:06:06.000000,app_install,,A1356_0
U001357,2024-04-23 18:51:58.850801,registration_start,,A1356_1
U001357,2024-04-24 08:32:28.254142,verification_submitted,,A1356_2
U001358,2024-01-21 21:31:08.000000,app_install,,A1357_0
U001358,2024-01-22 01:27:18.789581,registration_start,,A1357_1
U001358,2024-01-22 04:47:44.327145,verification_submitted,,A1357_2
U001358,2024-01-25 11:10:29.552617,kyc_approved,,A1357_3
U001358,2024-01-25 12:11:34.438151,account_created,,A1357_4
U001358,2024-01-27 21:52:51.833292,first_funding,,A1357_5
U001358,2024-02-02 04:24:46.601926,first_transaction,,A1357_6
U001359,2024-02-09 16:12:55.000000,app_install,,A1358_0
U001359,2024-02-09 16:46:58.929017,registration_start,,A1358_1
U001359,2024-02-11 05:08:44.727286,verification_submitted,,A1358_2
U001359,2024-02-11 11:46:02.377331,kyc_approved,,A1358_3
U001360,2024-03-14 13:37:08.000000,app_install,,A1359_0
U001360,2024-03-14 14:41:20.401054,registration_start,,A1359_1
U001360,2024-03-15 00:22:48.940344,verification_submitted,,A1359_2
U001360,2024-03-15 01:21:32.497555,kyc_failed,,A1359_3
U001361,2024-04-08 13:11:56.000000,app_install,,A1360_0
U001361,2024-04-08 13:24:36.225708,registration_start,,A1360_1
U001361,2024-04-09 05:16:06.785260,verification_submitted,,A1360_2
U001362,2024-05-13 15:58:38.000000,app_install,,A1361_0
U001362,2024-05-13 18:31:01.752170,registration_start,,A1361_1
U001362,2024-05-14 05:05:28.362851,verification_submitted,,A1361_2
U001362,2024-05-16 05:45:23.901093,kyc_approved,,A1361_3
U001362,2024-05-16 07:04:20.390624,account_created,,A1361_4
U001362,2024-05-21 03:26:56.004280,first_funding,,A1361_5
U001362,2024-05-24 07:58:53.737464,first_transaction,,A1361_6
U001362,2024-05-27 07:54:53.615183,week1_active,,A1361_7
U001363,2024-05-14 11:23:47.000000,app_install,,A1362_0
U001363,2024-05-14 11:58:17.542247,registration_start,,A1362_1
U001364,2024-06-23 02:43:23.000000,app_install,,A1363_0
U001364,2024-06-23 02:52:30.302640,registration_start,,A1363_1
U001365,2024-11-07 00:51:56.000000,app_install,,A1364_0
U001365,2024-11-07 06:44:24.224319,registration_start,,A1364_1
U001365,2024-11-07 12:51:00.252150,verification_submitted,,A1364_2
U001366,2024-03-04 22:53:53.000000,app_install,,A1365_0
U001366,2024-03-05 03:09:46.950757,registration_start,,A1365_1
U001366,2024-03-05 13:04:30.535113,verification_submitted,,A1365_2
U001367,2024-08-06 06:09:30.000000,app_install,,A1366_0
U001367,2024-08-06 06:37:07.204519,registration_start,,A1366_1
U001367,2024-08-06 09:30:18.297961,verification_submitted,,A1366_2
U001367,2024-08-10 05:40:02.585377,kyc_failed,,A1366_3
U001368,2024-01-26 23:31:42.000000,app_install,,A1367_0
U001368,2024-01-27 08:35:29.615061,registration_start,,A1367_1
U001368,2024-01-27 18:15:25.743695,verification_submitted,,A1367_2
U001368,2024-01-30 19:22:39.776475,kyc_failed,,A1367_3
U001369,2024-08-21 06:36:34.000000,app_install,,A1368_0
U001369,2024-08-21 10:08:38.489584,registration_start,,A1368_1
U001369,2024-08-21 13:45:18.495018,verification_submitted,,A1368_2
U001369,2024-08-21 23:45:10.956374,kyc_failed,,A1368_3
U001370,2024-11-16 13:17:38.000000,app_install,,A1369_0
U001370,2024-11-16 15:29:51.984351,registration_start,,A1369_1
U001371,2024-05-29 13:05:39.000000,app_install,,A1370_0
U001371,2024-05-29 20:14:23.387253,registration_start,,A1370_1
U001371,2024-05-30 02:00:39.213735,verification_submitted,,A1370_2
U001371,2024-05-31 02:27:13.200876,kyc_approved,,A1370_3
U001371,2024-05-31 03:48:58.539757,account_created,,A1370_4
U001372,2024-07-01 00:51:47.000000,app_install,,A1371_0
U001372,2024-07-01 00:59:54.038394,registration_start,,A1371_1
U001372,2024-07-03 01:25:44.693453,verification_submitted,,A1371_2
U001372,2024-07-03 13:28:45.854552,kyc_approved,,A1371_3
U001373,2024-09-17 13:26:49.000000,app_install,,A1372_0
U001373,2024-09-17 15:34:13.765986,registration_start,,A1372_1
U001373,2024-09-17 23:30:21.384025,verification_submitted,,A1372_2
U001373,2024-09-18 02:36:36.542147,kyc_approved,,A1372_3
U001373,2024-09-18 03:25:35.785072,account_created,,A1372_4
U001373,2024-09-19 18:35:06.464795,first_funding,,A1372_5
U001374,2024-03-30 10:21:30.000000,app_install,,A1373_0
U001374,2024-03-30 10:25:39.970644,registration_start,,A1373_1
U001374,2024-04-01 23:28:09.759606,verification_submitted,,A1373_2
U001374,2024-04-02 06:05:43.765542,kyc_approved,,A1373_3
U001374,2024-04-02 07:08:20.034680,account_created,,A1373_4
U001374,2024-04-07 00:54:48.618474,first_funding,,A1373_5
U001374,2024-04-09 01:16:10.709602,first_transaction,,A1373_6
U001375,2024-09-19 10:31:54.000000,app_install,,A1374_0
U001375,2024-09-19 11:38:45.147900,registration_start,,A1374_1
U001375,2024-09-19 15:44:52.936754,verification_submitted,,A1374_2
U001375,2024-09-19 17:04:06.793872,kyc_failed,,A1374_3
U001376,2024-04-06 17:39:16.000000,app_install,,A1375_0
U001376,2024-04-06 19:00:47.612314,registration_start,,A1375_1
U001376,2024-04-06 23:21:56.171580,verification_submitted,,A1375_2
U001376,2024-04-07 08:18:31.027885,kyc_approved,,A1375_3
U001377,2024-11-18 10:29:39.000000,app_install,,A1376_0
U001377,2024-11-18 13:57:23.482277,registration_start,,A1376_1
U001377,2024-11-19 04:09:52.522513,verification_submitted,,A1376_2
U001377,2024-11-22 14:32:16.708798,kyc_failed,,A1376_3
U001378,2024-04-04 22:58:18.000000,app_install,,A1377_0
U001378,2024-04-05 03:21:29.200855,registration_start,,A1377_1
U001378,2024-04-06 23:13:44.146658,verification_submitted,,A1377_2
U001378,2024-04-09 22:20:29.093503,kyc_approved,,A1377_3
U001379,2024-10-22 18:22:53.000000,app_install,,A1378_0
U001379,2024-10-22 18:42:54.979847,registration_start,,A1378_1
U001379,2024-10-23 10:32:35.290937,verification_submitted,,A1378_2
U001380,2024-04-19 09:22:17.000000,app_install,,A1379_0
U001380,2024-04-19 15:16:21.448020,registration_start,,A1379_1
U001380,2024-04-19 15:49:50.889050,verification_submitted,,A1379_2
U001380,2024-04-20 09:49:28.075859,kyc_approved,,A1379_3
U001381,2024-11-23 10:18:15.000000,app_install,,A1380_0
U001381,2024-11-23 10:19:24.116632,registration_start,,A1380_1
U001381,2024-11-24 16:50:04.010198,verification_submitted,,A1380_2
U001382,2024-09-18 19:31:49.000000,app_install,,A1381_0
U001382,2024-09-18 21:01:13.582099,registration_start,,A1381_1
U001383,2024-02-09 04:41:41.000000,app_install,,A1382_0
U001383,2024-02-09 05:57:24.034795,registration_start,,A1382_1
U001383,2024-02-09 07:03:25.858296,verification_submitted,,A1382_2
U001384,2024-04-29 23:54:47.000000,app_install,,A1383_0
U001384,2024-04-30 02:04:46.669283,registration_start,,A1383_1
U001384,2024-04-30 03:29:12.087625,verification_submitted,,A1383_2
U001384,2024-05-02 06:44:05.821337,kyc_failed,,A1383_3
U001385,2024-03-26 14:15:50.000000,app_install,,A1384_0
U001385,2024-03-26 15:59:58.377455,registration_start,,A1384_1
U001385,2024-03-29 15:20:52.362187,verification_submitted,,A1384_2
U001385,2024-03-29 23:08:36.323385,kyc_approved,,A1384_3
U001386,2024-02-23 02:32:14.000000,app_install,,A1385_0
U001386,2024-02-23 03:01:29.623391,registration_start,,A1385_1
U001386,2024-02-26 07:58:00.011681,verification_submitted,,A1385_2
U001386,2024-02-27 13:42:57.916447,kyc_approved,,A1385_3
U001386,2024-02-27 14:08:18.034963,account_created,,A1385_4
U001387,2024-11-28 01:05:29.000000,app_install,,A1386_0
U001387,2024-11-28 02:00:30.388083,registration_start,,A1386_1
U001387,2024-11-29 21:34:19.505999,verification_submitted,,A1386_2
U001387,2024-12-01 15:58:18.265946,kyc_approved,,A1386_3
U001387,2024-12-01 16:36:17.468639,account_created,,A1386_4
U001387,2024-12-03 21:44:36.359382,first_funding,,A1386_5
U001387,2024-12-04 07:08:03.488904,first_transaction,,A1386_6
U001387,2024-12-23 13:02:10.951344,week1_active,,A1386_7
U001388,2024-04-07 23:18:05.000000,app_install,,A1387_0
U001388,2024-04-08 00:11:57.621536,registration_start,,A1387_1
U001388,2024-04-09 11:25:16.253849,verification_submitted,,A1387_2
U001389,2024-10-04 03:32:58.000000,app_install,,A1388_0
U001389,2024-10-04 03:34:45.069177,registration_start,,A1388_1
U001390,2024-09-01 06:30:35.000000,app_install,,A1389_0
U001390,2024-09-01 10:06:19.970083,registration_start,,A1389_1
U001390,2024-09-02 11:00:19.163233,verification_submitted,,A1389_2
U001390,2024-09-02 11:33:58.384847,kyc_approved,,A1389_3
U001391,2024-10-05 11:56:09.000000,app_install,,A1390_0
U001391,2024-10-05 13:41:43.699296,registration_start,,A1390_1
U001392,2024-01-15 12:46:04.000000,app_install,,A1391_0
U001392,2024-01-15 16:04:03.514612,registration_start,,A1391_1
U001392,2024-01-16 01:26:37.812786,verification_submitted,,A1391_2
U001392,2024-01-16 02:46:00.013933,kyc_approved,,A1391_3
U001392,2024-01-16 04:01:43.224805,account_created,,A1391_4
U001392,2024-01-18 18:32:30.812152,first_funding,,A1391_5
U001393,2024-11-09 08:35:51.000000,app_install,,A1392_0
U001393,2024-11-09 10:22:55.627551,registration_start,,A1392_1
U001393,2024-11-10 17:02:14.323085,verification_submitted,,A1392_2
U001393,2024-11-11 21:45:08.088459,kyc_failed,,A1392_3
U001394,2024-10-19 17:28:29.000000,app_install,,A1393_0
U001394,2024-10-19 18:56:31.961196,registration_start,,A1393_1
U001394,2024-10-19 21:35:21.322748,verification_submitted,,A1393_2
U001395,2024-04-13 08:37:44.000000,app_install,,A1394_0
U001395,2024-04-13 10:06:43.018697,registration_start,,A1394_1
U001395,2024-04-14 00:22:55.385711,verification_submitted,,A1394_2
U001395,2024-04-14 21:47:03.837023,kyc_approved,,A1394_3
U001395,2024-04-14 23:30:31.239003,account_created,,A1394_4
U001395,2024-04-17 00:03:56.289625,first_funding,,A1394_5
U001396,2024-10-26 00:48:32.000000,app_install,,A1395_0
U001396,2024-10-26 01:51:04.058717,registration_start,,A1395_1
U001397,2024-05-03 12:56:14.000000,app_install,,A1396_0
U001397,2024-05-03 19:07:08.296161,registration_start,,A1396_1
U001398,2024-09-02 09:22:03.000000,app_install,,A1397_0
U001398,2024-09-02 10:13:42.903699,registration_start,,A1397_1
U001398,2024-09-02 15:20:02.289609,verification_submitted,,A1397_2
U001398,2024-09-04 04:04:06.679641,kyc_approved,,A1397_3
U001398,2024-09-04 04:47:41.386633,account_created,,A1397_4
U001398,2024-09-04 19:06:20.391103,first_funding,,A1397_5
U001398,2024-09-06 12:56:50.784820,first_transaction,,A1397_6
U001398,2024-09-07 22:32:34.783112,week1_active,,A1397_7
U001399,2024-04-30 20:02:19.000000,app_install,,A1398_0
U001399,2024-04-30 21:20:43.887653,registration_start,,A1398_1
U001399,2024-05-02 21:48:28.211039,verification_submitted,,A1398_2
U001400,2024-02-02 07:40:27.000000,app_install,,A1399_0
U001400,2024-02-02 09:28:20.983333,registration_start,,A1399_1
U001400,2024-02-02 09:44:57.715624,verification_submitted,,A1399_2
U001401,2024-05-10 21:30:11.000000,app_install,,A1400_0
U001401,2024-05-10 23:32:34.962783,registration_start,,A1400_1
U001401,2024-05-12 11:58:19.265311,verification_submitted,,A1400_2
U001402,2024-08-21 01:01:35.000000,app_install,,A1401_0
U001402,2024-08-21 04:26:33.836873,registration_start,,A1401_1
U001402,2024-08-21 21:09:35.284797,verification_submitted,,A1401_2
U001403,2024-03-07 12:40:35.000000,app_install,,A1402_0
U001403,2024-03-07 16:37:29.459848,registration_start,,A1402_1
U001403,2024-03-07 18:16:01.932766,verification_submitted,,A1402_2
U001403,2024-03-08 03:17:40.743548,kyc_approved,,A1402_3
U001403,2024-03-08 04:16:38.083878,account_created,,A1402_4
U001403,2024-03-09 06:54:43.059222,first_funding,,A1402_5
U001403,2024-03-10 06:05:03.341333,first_transaction,,A1402_6
U001403,2024-03-13 19:32:27.722528,week1_active,,A1402_7
U001404,2024-02-20 19:27:00.000000,app_install,,A1403_0
U001404,2024-02-20 21:58:04.304855,registration_start,,A1403_1
U001405,2024-02-01 00:55:19.000000,app_install,,A1404_0
U001405,2024-02-01 01:54:22.342430,registration_start,,A1404_1
U001405,2024-02-03 18:34:26.999974,verification_submitted,,A1404_2
U001406,2024-07-23 11:45:11.000000,app_install,,A1405_0
U001406,2024-07-23 12:04:46.515309,registration_start,,A1405_1
U001406,2024-07-23 17:09:11.816825,verification_submitted,,A1405_2
U001407,2024-05-25 15:17:18.000000,app_install,,A1406_0
U001407,2024-05-25 22:08:14.888785,registration_start,,A1406_1
U001407,2024-05-27 11:12:27.278244,verification_submitted,,A1406_2
U001407,2024-05-29 02:53:50.002020,kyc_approved,,A1406_3
U001408,2024-07-22 21:19:37.000000,app_install,,A1407_0
U001408,2024-07-22 21:45:32.652906,registration_start,,A1407_1
U001409,2024-10-06 10:54:40.000000,app_install,,A1408_0
U001409,2024-10-06 11:47:13.111016,registration_start,,A1408_1
U001409,2024-10-09 15:15:16.117136,verification_submitted,,A1408_2
U001410,2024-10-24 01:28:59.000000,app_install,,A1409_0
U001410,2024-10-24 03:12:16.274979,registration_start,,A1409_1
U001410,2024-10-24 07:31:25.868852,verification_submitted,,A1409_2
U001411,2024-09-13 03:14:01.000000,app_install,,A1410_0
U001411,2024-09-13 03:17:07.033211,registration_start,,A1410_1
U001411,2024-09-13 13:27:03.772615,verification_submitted,,A1410_2
U001411,2024-09-15 04:29:20.550484,kyc_approved,,A1410_3
U001411,2024-09-15 07:16:00.112259,account_created,,A1410_4
U001411,2024-09-17 00:31:22.819183,first_funding,,A1410_5
U001411,2024-09-18 04:21:00.579042,first_transaction,,A1410_6
U001412,2024-11-15 05:11:36.000000,app_install,,A1411_0
U001412,2024-11-15 09:31:08.229121,registration_start,,A1411_1
U001412,2024-11-16 04:52:47.684933,verification_submitted,,A1411_2
U001412,2024-11-17 09:05:57.152289,kyc_approved,,A1411_3
U001412,2024-11-17 09:38:46.541990,account_created,,A1411_4
U001412,2024-11-17 10:38:56.528868,first_funding,,A1411_5
U001412,2024-11-20 07:47:20.793547,first_transaction,,A1411_6
U001412,2024-11-29 19:59:11.174768,week1_active,,A1411_7
U001413,2024-04-22 03:07:33.000000,app_install,,A1412_0
U001413,2024-04-22 03:48:29.927216,registration_start,,A1412_1
U001413,2024-04-22 05:59:13.541248,verification_submitted,,A1412_2
U001413,2024-04-22 12:05:16.817232,kyc_approved,,A1412_3
U001413,2024-04-22 12:09:54.665757,account_created,,A1412_4
U001413,2024-04-22 13:58:49.660830,first_funding,,A1412_5
U001413,2024-04-28 03:43:08.832838,first_transaction,,A1412_6
U001414,2024-04-12 20:42:04.000000,app_install,,A1413_0
U001414,2024-04-13 01:14:57.601900,registration_start,,A1413_1
U001415,2024-05-13 10:41:17.000000,app_install,,A1414_0
U001415,2024-05-13 11:12:49.763925,registration_start,,A1414_1
U001415,2024-05-14 03:26:21.632173,verification_submitted,,A1414_2
U001416,2024-08-20 14:52:23.000000,app_install,,A1415_0
U001416,2024-08-20 19:20:46.474731,registration_start,,A1415_1
U001416,2024-08-20 22:46:07.420486,verification_submitted,,A1415_2
U001417,2024-08-11 19:14:48.000000,app_install,,A1416_0
U001417,2024-08-12 00:40:52.050674,registration_start,,A1416_1
U001417,2024-08-14 16:06:18.770228,verification_submitted,,A1416_2
U001417,2024-08-16 03:57:45.304307,kyc_failed,,A1416_3
U001418,2024-07-02 14:31:49.000000,app_install,,A1417_0
U001418,2024-07-02 19:08:09.689641,registration_start,,A1417_1
U001418,2024-07-03 05:48:05.631057,verification_submitted,,A1417_2
U001419,2024-08-08 12:35:22.000000,app_install,,A1418_0
U001419,2024-08-08 13:36:27.558750,registration_start,,A1418_1
U001419,2024-08-08 22:13:36.598756,verification_submitted,,A1418_2
U001419,2024-08-11 13:31:46.439744,kyc_approved,,A1418_3
U001419,2024-08-11 14:50:00.136902,account_created,,A1418_4
U001419,2024-08-13 07:53:26.577081,first_funding,,A1418_5
U001419,2024-08-15 21:29:23.552063,first_transaction,,A1418_6
U001420,2024-10-01 17:49:10.000000,app_install,,A1419_0
U001420,2024-10-01 20:02:19.250027,registration_start,,A1419_1
U001420,2024-10-02 04:52:42.642070,verification_submitted,,A1419_2
U001420,2024-10-05 21:49:39.961511,kyc_failed,,A1419_3
U001421,2024-10-06 12:50:08.000000,app_install,,A1420_0
U001421,2024-10-06 13:26:04.653786,registration_start,,A1420_1
U001422,2024-07-11 00:47:41.000000,app_install,,A1421_0
U001422,2024-07-11 04:26:17.404307,registration_start,,A1421_1
U001422,2024-07-11 16:23:25.726893,verification_submitted,,A1421_2
U001422,2024-07-13 20:33:22.390049,kyc_approved,,A1421_3
U001422,2024-07-13 20:35:12.104384,account_created,,A1421_4
U001422,2024-07-15 23:12:20.566999,first_funding,,A1421_5
U001422,2024-07-16 15:16:38.948672,first_transaction,,A1421_6
U001423,2024-03-17 02:35:16.000000,app_install,,A1422_0
U001423,2024-03-17 06:05:08.722468,registration_start,,A1422_1
U001423,2024-03-19 03:55:56.240971,verification_submitted,,A1422_2
U001424,2024-01-24 04:12:04.000000,app_install,,A1423_0
U001424,2024-01-24 04:17:51.903066,registration_start,,A1423_1
U001424,2024-01-24 22:50:09.142780,verification_submitted,,A1423_2
U001425,2024-03-13 11:28:25.000000,app_install,,A1424_0
U001425,2024-03-13 13:20:07.436176,registration_start,,A1424_1
U001425,2024-03-14 11:28:34.641588,verification_submitted,,A1424_2
U001425,2024-03-16 01:11:30.161543,kyc_approved,,A1424_3
U001425,2024-03-16 02:22:45.589215,account_created,,A1424_4
U001425,2024-03-17 17:50:55.423799,first_funding,,A1424_5
U001425,2024-03-19 16:18:32.084160,first_transaction,,A1424_6
U001425,2024-04-11 19:22:59.680794,week1_active,,A1424_7
U001426,2024-05-27 04:07:09.000000,app_install,,A1425_0
U001426,2024-05-27 04:24:44.292666,registration_start,,A1425_1
U001426,2024-05-27 12:47:56.883071,verification_submitted,,A1425_2
U001426,2024-05-29 01:53:05.975288,kyc_approved,,A1425_3
U001427,2024-11-25 17:55:47.000000,app_install,,A1426_0
U001427,2024-11-25 18:17:45.438970,registration_start,,A1426_1
U001427,2024-11-27 11:01:57.256940,verification_submitted,,A1426_2
U001427,2024-12-04 13:42:45.247979,kyc_failed,,A1426_3
U001428,2024-03-18 05:08:38.000000,app_install,,A1427_0
U001428,2024-03-18 12:56:13.524001,registration_start,,A1427_1
U001428,2024-03-19 14:38:48.862682,verification_submitted,,A1427_2
U001428,2024-03-22 05:49:12.513351,kyc_approved,,A1427_3
U001428,2024-03-22 08:09:46.946508,account_created,,A1427_4
U001428,2024-03-26 09:05:07.483524,first_funding,,A1427_5
U001428,2024-03-28 12:32:45.063666,first_transaction,,A1427_6
U001428,2024-03-30 13:25:32.753143,week1_active,,A1427_7
U001429,2024-07-18 21:43:28.000000,app_install,,A1428_0
U001429,2024-07-18 22:06:14.996381,registration_start,,A1428_1
U001429,2024-07-21 21:42:33.651465,verification_submitted,,A1428_2
U001429,2024-07-21 22:05:45.495295,kyc_approved,,A1428_3
U001429,2024-07-21 22:54:59.590899,account_created,,A1428_4
U001430,2024-05-14 15:48:14.000000,app_install,,A1429_0
U001430,2024-05-14 16:29:07.564025,registration_start,,A1429_1
U001430,2024-05-15 04:10:59.404723,verification_submitted,,A1429_2
U001430,2024-05-18 08:09:09.061881,kyc_approved,,A1429_3
U001430,2024-05-18 09:09:38.663758,account_created,,A1429_4
U001430,2024-05-19 06:26:04.485622,first_funding,,A1429_5
U001430,2024-05-20 06:40:06.793778,first_transaction,,A1429_6
U001431,2024-06-08 17:19:50.000000,app_install,,A1430_0
U001431,2024-06-08 17:24:21.613585,registration_start,,A1430_1
U001431,2024-06-09 16:24:13.191707,verification_submitted,,A1430_2
U001432,2024-02-11 09:57:06.000000,app_install,,A1431_0
U001432,2024-02-11 13:50:07.824389,registration_start,,A1431_1
U001433,2024-09-22 08:24:07.000000,app_install,,A1432_0
U001433,2024-09-22 10:03:17.270008,registration_start,,A1432_1
U001433,2024-09-23 22:37:04.309002,verification_submitted,,A1432_2
U001433,2024-09-25 06:20:13.181678,kyc_approved,,A1432_3
U001434,2024-11-10 18:14:38.000000,app_install,,A1433_0
U001434,2024-11-10 23:59:23.543371,registration_start,,A1433_1
U001434,2024-11-11 08:08:38.092724,verification_submitted,,A1433_2
U001435,2024-01-29 02:19:00.000000,app_install,,A1434_0
U001435,2024-01-29 03:05:05.557024,registration_start,,A1434_1
U001435,2024-01-30 21:17:17.381424,verification_submitted,,A1434_2
U001435,2024-02-05 13:46:07.267827,kyc_approved,,A1434_3
U001435,2024-02-05 13:52:16.369873,account_created,,A1434_4
U001435,2024-02-12 22:25:54.355072,first_funding,,A1434_5
U001436,2024-08-02 00:54:06.000000,app_install,,A1435_0
U001436,2024-08-02 07:40:53.444823,registration_start,,A1435_1
U001436,2024-08-03 20:20:02.858835,verification_submitted,,A1435_2
U001436,2024-08-04 20:30:15.951181,kyc_approved,,A1435_3
U001436,2024-08-04 20:54:41.830459,account_created,,A1435_4
U001437,2024-01-04 16:26:48.000000,app_install,,A1436_0
U001437,2024-01-04 17:58:09.772592,registration_start,,A1436_1
U001437,2024-01-05 18:37:33.522295,verification_submitted,,A1436_2
U001437,2024-01-08 01:11:46.620618,kyc_approved,,A1436_3
U001437,2024-01-08 02:53:33.611998,account_created,,A1436_4
U001437,2024-01-11 01:35:11.987518,first_funding,,A1436_5
U001437,2024-01-15 12:47:25.406230,first_transaction,,A1436_6
U001437,2024-01-29 01:58:52.149363,week1_active,,A1436_7
U001438,2024-04-12 12:14:44.000000,app_install,,A1437_0
U001438,2024-04-12 13:51:56.817608,registration_start,,A1437_1
U001439,2024-05-02 00:41:45.000000,app_install,,A1438_0
U001439,2024-05-02 01:07:54.911246,registration_start,,A1438_1
U001439,2024-05-02 07:11:25.654488,verification_submitted,,A1438_2
U001440,2024-10-24 04:33:55.000000,app_install,,A1439_0
U001440,2024-10-24 05:03:29.167458,registration_start,,A1439_1
U001440,2024-10-24 11:03:22.219665,verification_submitted,,A1439_2
U001441,2024-11-21 02:23:52.000000,app_install,,A1440_0
U001441,2024-11-21 03:17:51.357403,registration_start,,A1440_1
U001441,2024-11-23 18:00:15.325844,verification_submitted,,A1440_2
U001441,2024-11-24 08:34:38.368249,kyc_approved,,A1440_3
U001441,2024-11-24 12:22:40.964478,account_created,,A1440_4
U001442,2024-08-18 06:13:08.000000,app_install,,A1441_0
U001442,2024-08-18 07:11:47.420518,registration_start,,A1441_1
U001442,2024-08-18 21:18:03.804322,verification_submitted,,A1441_2
U001442,2024-08-20 08:31:17.678506,kyc_approved,,A1441_3
U001442,2024-08-20 10:41:38.248373,account_created,,A1441_4
U001442,2024-08-21 02:56:23.745440,first_funding,,A1441_5
U001442,2024-08-24 15:56:23.840042,first_transaction,,A1441_6
U001442,2024-09-08 13:18:09.676551,week1_active,,A1441_7
U001443,2024-04-17 07:49:45.000000,app_install,,A1442_0
U001443,2024-04-17 12:16:32.570348,registration_start,,A1442_1
U001444,2024-09-24 03:38:16.000000,app_install,,A1443_0
U001444,2024-09-24 07:52:14.482869,registration_start,,A1443_1
U001444,2024-09-24 11:59:24.948621,verification_submitted,,A1443_2
U001445,2024-08-31 04:44:18.000000,app_install,,A1444_0
U001445,2024-08-31 11:36:07.784154,registration_start,,A1444_1
U001445,2024-09-01 16:00:33.651424,verification_submitted,,A1444_2
U001446,2024-01-22 23:25:39.000000,app_install,,A1445_0
U001446,2024-01-22 23:45:17.455180,registration_start,,A1445_1
U001446,2024-01-25 23:09:10.622596,verification_submitted,,A1445_2
U001446,2024-01-26 11:22:17.575662,kyc_approved,,A1445_3
U001446,2024-01-26 12:57:47.124091,account_created,,A1445_4
U001446,2024-01-26 20:33:31.415076,first_funding,,A1445_5
U001446,2024-01-28 17:44:05.761562,first_transaction,,A1445_6
U001446,2024-02-21 00:40:04.271462,week1_active,,A1445_7
U001447,2024-11-01 11:59:20.000000,app_install,,A1446_0
U001447,2024-11-01 12:20:02.500988,registration_start,,A1446_1
U001447,2024-11-01 18:03:37.216128,verification_submitted,,A1446_2
U001447,2024-11-03 01:25:21.648088,kyc_approved,,A1446_3
U001448,2024-07-24 22:57:29.000000,app_install,,A1447_0
U001448,2024-07-25 03:29:45.996415,registration_start,,A1447_1
U001448,2024-07-25 08:09:35.276246,verification_submitted,,A1447_2
U001449,2024-10-14 23:27:06.000000,app_install,,A1448_0
U001449,2024-10-15 02:44:44.542165,registration_start,,A1448_1
U001450,2024-02-23 22:43:49.000000,app_install,,A1449_0
U001450,2024-02-24 03:57:03.784720,registration_start,,A1449_1
U001450,2024-02-24 17:10:24.477044,verification_submitted,,A1449_2
U001450,2024-02-24 22:52:36.006833,kyc_failed,,A1449_3
U001451,2024-05-09 01:08:17.000000,app_install,,A1450_0
U001451,2024-05-09 02:29:11.123777,registration_start,,A1450_1
U001451,2024-05-09 06:59:12.831614,verification_submitted,,A1450_2
U001452,2024-08-24 18:01:42.000000,app_install,,A1451_0
U001452,2024-08-24 18:11:39.538091,registration_start,,A1451_1
U001452,2024-08-25 01:11:24.498788,verification_submitted,,A1451_2
U001452,2024-08-25 14:30:14.032034,kyc_failed,,A1451_3
U001453,2024-06-08 05:34:09.000000,app_install,,A1452_0
U001453,2024-06-08 07:24:59.162263,registration_start,,A1452_1
U001453,2024-06-08 08:29:48.801712,verification_submitted,,A1452_2
U001453,2024-06-11 07:00:09.947381,kyc_approved,,A1452_3
U001453,2024-06-11 08:33:27.243944,account_created,,A1452_4
U001453,2024-06-13 02:21:12.565266,first_funding,,A1452_5
U001454,2024-07-31 11:39:06.000000,app_install,,A1453_0
U001454,2024-07-31 15:01:36.302585,registration_start,,A1453_1
U001454,2024-08-01 05:09:33.893820,verification_submitted,,A1453_2
U001455,2024-06-04 09:45:05.000000,app_install,,A1454_0
U001455,2024-06-04 10:30:37.248909,registration_start,,A1454_1
U001455,2024-06-04 21:35:23.436272,verification_submitted,,A1454_2
U001455,2024-06-06 18:06:48.720701,kyc_approved,,A1454_3
U001455,2024-06-06 18:07:05.704470,account_created,,A1454_4
U001455,2024-06-11 21:42:13.265527,first_funding,,A1454_5
U001455,2024-06-14 15:08:01.790594,first_transaction,,A1454_6
U001455,2024-06-23 00:58:41.398627,week1_active,,A1454_7
U001456,2024-08-06 08:07:54.000000,app_install,,A1455_0
U001456,2024-08-06 09:47:05.828781,registration_start,,A1455_1
U001456,2024-08-06 17:11:52.559771,verification_submitted,,A1455_2
U001457,2024-02-26 05:00:47.000000,app_install,,A1456_0
U001457,2024-02-26 06:22:29.443945,registration_start,,A1456_1
