ticket_id,user_id,created_time,topic,resolution_time_min
TKT001052,U003245,2024-06-14 03:22:07.135921,fraud_concern,186.68304839849063
TKT001053,U002656,2024-01-10 10:24:35.903200,kyc_delay,28.719925871454443
TKT001054,U004533,2024-02-29 23:04:13.687892,login_issue,7.479226371513595
TKT001055,U003898,2024-07-27 14:44:47.242692,kyc_delay,108.26487928005595
TKT001056,U003898,2024-07-27 10:14:55.240991,technical_bug,90.42289098654635
TKT001057,U003723,2024-07-19 10:50:19.586033,technical_bug,6.454724494982747
TKT001058,U003723,2024-07-07 22:27:03.702289,technical_bug,86.83480144651597
TKT001059,U001655,2024-04-09 14:14:59.560205,login_issue,0.6919416547848024
TKT001060,U001655,2024-03-29 12:44:31.542490,fraud_concern,20.827555257556938
TKT001061,U004107,2024-07-16 03:08:25.530956,kyc_delay,98.242759836198
TKT001062,U001383,2024-02-14 20:01:55.492671,login_issue,101.25797947500017
TKT001063,U008704,2024-09-08 01:01:41.666682,transaction_failed,190.54575722720975
TKT001064,U000731,2024-04-27 14:35:16.424406,transaction_failed,280.0177352292515
TKT001065,U009966,2024-10-29 22:34:49.572835,kyc_delay,22.55464313823828
TKT001066,U006313,2024-07-02 01:45:22.171999,account_question,494.2674048261256
TKT001067,U004699,2024-03-25 13:50:39.438306,card_request,193.9672568125318
TKT001068,U008941,2024-03-25 19:09:44.266201,technical_bug,503.9478364842863
TKT001069,U005312,2024-03-28 04:42:18.944710,transaction_failed,14.800088233993327
TKT001070,U005312,2024-03-19 17:39:24.379360,card_request,264.83813915082214
TKT001071,U007157,2024-07-08 17:55:01.200669,transaction_failed,36.8949925776076
TKT001072,U007157,2024-07-14 20:26:28.694023,transaction_failed,111.93047720002384
TKT001073,U006893,2024-02-12 16:36:47.550889,transaction_failed,511.04831208605896
TKT001074,U008387,2024-06-16 09:16:24.705664,login_issue,193.63912216597467
TKT001075,U002072,2024-05-02 17:20:41.969424,login_issue,88.3171933575186
TKT001076,U002072,2024-05-01 23:52:59.084331,kyc_delay,4.807795410882533
TKT001077,U000859,2024-07-16 11:30:53.144709,fraud_concern,180.95465429830207
TKT001078,U000859,2024-07-23 01:27:11.885864,card_request,332.1748867949254
TKT001079,U000859,2024-08-21 20:07:10.877223,kyc_delay,61.54568165034111
TKT001080,U005258,2024-03-04 22:55:17.079719,account_question,333.7381274822429
TKT001081,U005258,2024-03-01 07:08:27.112585,login_issue,135.90950306819474
TKT001082,U007893,2024-01-25 23:05:29.825090,kyc_delay,325.7677294267996
TKT001083,U002888,2024-04-04 04:31:51.055255,fraud_concern,571.7065740804336
TKT001084,U004420,2024-07-03 13:52:31.732978,technical_bug,43.717381343171326
TKT001085,U000951,2024-04-15 12:17:57.096904,fraud_concern,187.50879240487055
TKT001086,U000951,2024-04-13 21:40:19.336568,account_question,16.939628817531666
TKT001087,U000892,2024-04-23 06:25:40.735347,card_request,39.47305539987874
TKT001088,U005389,2024-07-11 22:09:59.766094,fraud_concern,86.40849970027945
TKT001089,U005389,2024-06-16 18:14:07.104548,transaction_failed,18.402055707432652
TKT001090,U005389,2024-06-18 13:08:38.973393,card_request,116.86332728737055
TKT001091,U004605,2024-05-11 03:26:32.474611,transaction_failed,12.429377772499253
TKT001092,U005219,2024-10-03 18:57:00.620365,transaction_failed,79.37472859107382
TKT001093,U003092,2024-09-22 11:36:27.485822,account_question,57.54846366280763
TKT001094,U003092,2024-10-13 10:38:25.667780,fraud_concern,62.23100531497871
TKT001095,U005957,2024-06-17 10:55:27.371413,login_issue,46.414870200263586
TKT001096,U008723,2024-02-10 16:30:40.544253,card_request,84.63940882486662
TKT001097,U008723,2024-02-20 06:07:49.217278,card_request,142.11543207905973
TKT001098,U006048,2024-06-28 16:55:30.756646,fraud_concern,92.8588021960447
TKT001099,U006048,2024-06-22 05:20:21.918211,account_question,265.78062827546285
TKT001100,U006048,2024-06-14 20:15:22.799558,fraud_concern,92.61269246767503
TKT001101,U001957,2024-08-12 14:07:42.162842,kyc_delay,324.70320051967
TKT001102,U005615,2024-07-06 22:48:52.736521,technical_bug,233.4987043432094
TKT001103,U004713,2024-07-12 14:36:10.303437,fraud_concern,127.75285782548208
TKT001104,U004713,2024-07-22 04:12:26.881295,kyc_delay,385.34388377148423
TKT001105,U003137,2024-06-20 21:25:58.779721,login_issue,798.3604858800894
TKT001106,U004506,2024-03-21 11:32:57.668500,technical_bug,133.80014708741052
TKT001107,U004506,2024-03-17 23:31:54.587384,transaction_failed,81.43437000317095
TKT001108,U004506,2024-03-19 13:38:38.033813,transaction_failed,33.14114084570281
TKT001109,U007029,2024-08-31 13:20:36.034387,login_issue,351.2419010163256
TKT001110,U007029,2024-09-03 01:09:05.682309,account_question,26.42940805692108
TKT001111,U007029,2024-09-03 10:23:38.291564,card_request,324.9076151485985
TKT001112,U007633,2024-07-16 12:07:24.847373,technical_bug,16.852454736502594
TKT001113,U008000,2024-11-27 03:56:16.582741,technical_bug,175.08047830539516
TKT001114,U006081,2024-02-20 10:51:39.388705,transaction_failed,27.75820544730387
TKT001115,U003570,2024-01-20 19:48:34.724634,login_issue,93.49042275893815
TKT001116,U006118,2024-01-16 15:31:41.357800,account_question,128.19192115004486
TKT001117,U001783,2024-04-05 03:56:16.880177,technical_bug,533.1502926718202
TKT001118,U001783,2024-03-12 08:32:10.825047,account_question,202.91653498088073
TKT001119,U001187,2024-10-22 20:08:09.652265,card_request,156.40032149912673
TKT001120,U001187,2024-10-30 00:25:35.329334,login_issue,819.5791376044715
TKT001121,U005524,2024-03-12 00:06:03.948953,technical_bug,280.12532964790654
TKT001122,U000024,2024-01-03 19:45:20.993491,transaction_failed,357.83237927283994
TKT001123,U000569,2024-07-14 17:35:20.051652,kyc_delay,81.91717552457406
TKT001124,U002878,2024-02-09 07:37:11.007266,account_question,545.424006034348
TKT001125,U002878,2024-02-08 09:49:28.536235,kyc_delay,43.04282414889064
TKT001126,U007826,2024-06-21 17:08:18.349793,fraud_concern,409.115558113508
TKT001127,U007826,2024-06-12 19:25:46.148743,account_question,96.52614636337313
TKT001128,U007826,2024-06-12 20:13:49.906940,kyc_delay,138.06294232464245
TKT001129,U006661,2024-09-07 18:40:53.399279,fraud_concern,89.74227126498332
TKT001130,U006661,2024-09-25 10:41:24.774167,fraud_concern,320.6156544651792
TKT001131,U000308,2024-05-21 07:00:47.169864,login_issue,10.449084257371274
TKT001132,U000308,2024-05-07 18:26:49.577005,technical_bug,135.55845751933555
TKT001133,U002003,2024-03-10 23:11:35.483221,kyc_delay,162.6228985255067
TKT001134,U005631,2024-04-08 22:47:14.642470,technical_bug,334.36504519574805
TKT001135,U002727,2024-05-10 02:22:28.921376,card_request,159.09922760275262
TKT001136,U003083,2024-07-10 00:23:18.705033,account_question,540.8416391841054
TKT001137,U003083,2024-07-12 21:19:29.212856,login_issue,202.71467841020737
TKT001138,U003264,2024-06-07 06:59:41.939366,account_question,12.861585532311803
TKT001139,U007913,2024-06-15 22:08:22.961839,transaction_failed,80.13420192052945
TKT001140,U008793,2024-10-05 11:53:42.594864,technical_bug,143.6323935337594
TKT001141,U005520,2024-10-21 15:14:39.365262,kyc_delay,153.10827493182632
TKT001142,U005520,2024-10-11 20:33:40.160675,transaction_failed,145.78301826401628
TKT001143,U008183,2024-08-13 04:04:31.801310,transaction_failed,82.88147200638578
TKT001144,U009736,2024-08-13 22:54:21.268786,card_request,42.41183279468849
TKT001145,U009736,2024-08-14 06:04:40.268167,kyc_delay,74.93542983768349
TKT001146,U000897,2024-07-29 04:30:02.652873,fraud_concern,87.9358424124239
TKT001147,U006948,2024-11-26 04:37:41.386596,technical_bug,18.964917586632954
TKT001148,U003025,2024-01-09 10:23:24.457542,kyc_delay,24.597457111631915
TKT001149,U007414,2024-05-06 13:26:07.541288,kyc_delay,28.904621498974834
TKT001150,U007692,2024-07-18 09:30:09.004513,account_question,507.2055848786894
TKT001151,U007692,2024-07-23 08:39:46.513577,kyc_delay,349.86810521021357
TKT001152,U008049,2024-12-04 07:31:57.655271,login_issue,126.84674711266521
TKT001153,U002893,2024-10-12 03:17:32.366024,account_question,41.86749906407659
TKT001154,U002893,2024-10-09 18:00:02.846088,account_question,227.62861514971559
TKT001155,U005392,2024-11-05 19:34:10.899316,technical_bug,472.63889495303044
TKT001156,U005392,2024-11-06 11:29:26.243936,card_request,210.84943398449576
TKT001157,U008562,2024-11-21 01:52:47.705430,account_question,671.3685854394392
TKT001158,U002240,2024-04-23 10:20:48.382478,account_question,557.6233049655053
TKT001159,U002240,2024-05-01 06:41:25.888019,fraud_concern,41.05328616541944
TKT001160,U006611,2024-11-07 00:59:53.548852,account_question,137.4127211314532
TKT001161,U006611,2024-11-09 02:14:36.146855,card_request,14.51930915476364
TKT001162,U009026,2024-10-29 17:33:49.152230,login_issue,42.77787395000338
TKT001163,U009026,2024-11-13 15:22:23.905439,technical_bug,145.19548309252838
TKT001164,U009026,2024-11-17 19:39:02.797325,kyc_delay,588.8019505824475
TKT001165,U002266,2024-06-28 01:14:29.846503,technical_bug,26.241955416287848
TKT001166,U004911,2024-10-20 17:33:23.698372,login_issue,124.40789427233591
TKT001167,U004911,2024-10-14 07:07:14.144202,account_question,87.62063240249157
TKT001168,U004911,2024-10-07 20:06:45.395572,login_issue,123.443834239413
TKT001169,U002017,2024-04-21 12:30:26.949689,kyc_delay,159.520440502585
TKT001170,U002017,2024-04-23 22:27:12.581403,account_question,665.263969447052
TKT001171,U002330,2024-01-29 13:39:35.751144,card_request,538.5030030197315
TKT001172,U002330,2024-01-28 05:07:31.206363,login_issue,323.6662889920284
TKT001173,U007621,2024-05-09 03:34:16.522269,technical_bug,68.36332644247179
TKT001174,U003202,2024-10-19 05:21:02.729601,fraud_concern,82.46380971076998
TKT001175,U006139,2024-04-20 13:43:37.161376,card_request,214.9656557784193
TKT001176,U006139,2024-04-22 13:28:46.920460,account_question,21.80780454599526
TKT001177,U002391,2024-05-13 17:48:41.717792,kyc_delay,470.95766979907546
TKT001178,U008730,2024-08-27 12:01:42.608266,fraud_concern,12.740067295059367
TKT001179,U008730,2024-10-01 22:32:51.585544,technical_bug,28.620938735489776
TKT001180,U004072,2024-08-26 20:09:37.555628,account_question,333.0933928954809
TKT001181,U004072,2024-07-30 00:33:32.691234,account_question,144.24657935808943
TKT001182,U007147,2024-01-11 17:10:16.163940,card_request,88.14999052262499
TKT001183,U005789,2024-04-07 10:09:51.613376,transaction_failed,77.98558153404879
TKT001184,U005789,2024-04-08 13:28:57.728876,transaction_failed,114.23709041883163
TKT001185,U005789,2024-03-24 09:20:42.310125,transaction_failed,298.9514303769639
TKT001186,U002116,2024-02-15 15:25:34.118070,transaction_failed,38.600930648499784
TKT001187,U009106,2024-11-13 03:32:24.145563,login_issue,418.9377582496419
TKT001188,U005468,2024-03-20 04:12:35.301966,card_request,11.277972590221335
TKT001189,U009045,2024-06-17 09:59:40.247699,card_request,426.904926638676
TKT001190,U009045,2024-06-13 03:16:03.496742,account_question,250.56984774749233
TKT001191,U000256,2024-07-17 01:35:36.356878,kyc_delay,139.95244597889305
TKT001192,U009451,2024-04-01 12:42:10.158080,technical_bug,109.91282681178429
TKT001193,U009451,2024-03-31 06:50:44.783554,account_question,106.29892728930544
TKT001194,U008770,2024-07-28 11:24:44.120951,fraud_concern,111.1063603854718
TKT001195,U009487,2024-07-22 04:01:57.661371,login_issue,86.09096754479141
TKT001196,U002733,2024-12-06 02:22:04.916819,account_question,219.29145829095447
TKT001197,U004169,2024-06-03 15:55:00.028027,transaction_failed,407.2662438957715
TKT001198,U002791,2024-06-30 12:43:45.130963,card_request,471.5971848964648
TKT001199,U008287,2024-07-21 09:02:21.236597,account_question,17.95941889036636
TKT001200,U004370,2024-07-14 14:20:04.677945,transaction_failed,322.18679620775805
TKT001201,U009506,2024-06-15 18:19:30.005261,fraud_concern,381.7500859501708
TKT001202,U003255,2024-09-22 00:31:09.606500,account_question,28.237850475598044
TKT001203,U003255,2024-09-24 09:00:03.329007,card_request,76.82964367469772
TKT001204,U006050,2024-05-06 01:53:18.595575,technical_bug,81.86025822084872
TKT001205,U006050,2024-05-08 20:43:58.007749,fraud_concern,223.52357709180623
TKT001206,U008974,2024-05-01 12:27:49.290554,account_question,11.840852183744603
TKT001207,U008974,2024-05-06 12:40:20.456106,technical_bug,311.2197407939613
TKT001208,U000357,2024-01-19 07:22:40.561686,kyc_delay,18.74815880661855
TKT001209,U009082,2024-05-27 07:34:43.153917,technical_bug,76.31029273491467
TKT001210,U008711,2024-06-29 09:40:46.421511,login_issue,269.92501927130553
TKT001211,U008080,2024-04-03 16:06:40.333569,login_issue,795.7182785506751
TKT001212,U008080,2024-04-03 16:11:13.929235,card_request,82.462948045265
TKT001213,U002455,2024-10-24 06:53:48.255904,login_issue,492.7484453270175
TKT001214,U002614,2024-08-28 10:56:17.272086,account_question,329.4594536192757
TKT001215,U009201,2024-11-15 18:24:33.674792,kyc_delay,184.11346554544133
TKT001216,U006382,2024-12-15 11:30:39.081847,account_question,9.986168983460066
TKT001217,U006382,2024-11-30 15:42:08.467315,kyc_delay,215.83044356307332
TKT001218,U009474,2024-08-11 21:11:07.737770,card_request,117.44017145839605
TKT001219,U003786,2024-03-28 22:23:01.941194,kyc_delay,14.720146192930274
TKT001220,U003786,2024-03-26 05:17:44.879242,login_issue,75.0154568287882
TKT001221,U007083,2024-05-14 06:25:39.231757,kyc_delay,33.562691771597926
TKT001222,U009952,2024-10-17 09:50:51.483900,technical_bug,24.649654018539547
TKT001223,U009294,2024-06-04 12:52:23.521565,card_request,46.28374141127773
TKT001224,U007987,2024-12-08 15:18:26.812414,account_question,48.9475316122704
TKT001225,U002024,2024-04-11 16:41:07.850031,transaction_failed,20.487860947019875
TKT001226,U002024,2024-04-02 00:36:31.695470,login_issue,139.81613261917207
TKT001227,U009493,2024-06-25 13:08:31.611887,account_question,26.63651609724301
TKT001228,U008405,2024-04-15 04:20:14.488262,technical_bug,222.4201417617732
TKT001229,U005119,2024-05-19 19:53:01.981946,fraud_concern,4.513369927623667
TKT001230,U005119,2024-05-05 14:11:51.620351,kyc_delay,39.39851200114926
TKT001231,U001219,2024-08-04 21:17:00.829184,technical_bug,54.56667803287872
TKT001232,U001219,2024-08-02 06:25:04.408424,kyc_delay,65.0108345690391
TKT001233,U005497,2024-02-28 18:35:12.664307,transaction_failed,52.38608922166853
TKT001234,U005931,2024-08-05 17:31:21.627720,account_question,40.10445532557984
TKT001235,U005931,2024-08-05 16:10:12.581911,card_request,316.3931169972247
TKT001236,U007809,2024-04-14 07:56:54.581544,account_question,75.71778509477413
TKT001237,U003704,2024-08-28 23:05:51.003381,technical_bug,269.8094368662636
TKT001238,U001658,2024-10-15 09:12:22.137819,card_request,85.59259463734861
TKT001239,U001658,2024-10-07 04:59:56.892345,account_question,113.64766086029411
TKT001240,U005685,2024-08-15 13:03:51.875396,technical_bug,100.61582109887779
TKT001241,U004126,2024-03-25 18:08:55.036087,login_issue,46.714300623548496
TKT001242,U004126,2024-03-29 02:46:25.324877,card_request,288.8993441901882
TKT001243,U008588,2024-01-03 16:23:43.789198,kyc_delay,31.29898772585185
TKT001244,U008982,2024-06-14 07:38:24.555946,fraud_concern,192.86070406255303
TKT001245,U008982,2024-06-10 12:50:21.081597,login_issue,33.610677348337425
TKT001246,U002610,2024-04-25 23:08:07.432156,login_issue,116.12264774515774
TKT001247,U002610,2024-04-25 12:56:41.959758,transaction_failed,172.96505500236222
TKT001248,U008903,2024-11-26 20:06:28.768601,card_request,16.092625689906917
TKT001249,U008903,2024-11-27 03:54:55.715043,account_question,41.40958387055849
TKT001250,U001212,2024-01-19 01:13:54.439708,account_question,70.54385292222555
TKT001251,U008812,2024-01-05 09:33:41.934528,login_issue,101.16747222127808
TKT001252,U008812,2024-01-11 07:13:36.336765,kyc_delay,132.93131789921364
TKT001253,U003002,2024-02-05 20:20:12.187644,card_request,48.240497655385674
TKT001254,U004355,2024-05-23 18:39:27.017254,technical_bug,237.67177300785343
TKT001255,U004355,2024-05-14 09:34:28.915300,card_request,394.81597209296734
TKT001256,U001580,2024-03-30 06:16:59.631023,card_request,124.25617588589976
TKT001257,U001654,2024-10-21 10:30:43.631504,account_question,25.89081462123987
TKT001258,U009355,2024-04-30 22:41:01.719419,login_issue,4.187779451018274
TKT001259,U009355,2024-05-07 05:57:19.337284,login_issue,267.9038356062562
TKT001260,U000022,2024-02-17 16:00:30.287643,card_request,430.80459511483406
TKT001261,U006578,2024-10-05 12:52:58.582236,transaction_failed,532.817466552257
TKT001262,U006578,2024-09-23 14:54:57.823155,card_request,742.0888260516172
TKT001263,U007546,2024-05-10 15:49:06.295194,card_request,307.1793001905318
TKT001264,U004372,2024-09-25 16:48:28.844238,fraud_concern,148.44407313131842
TKT001265,U004372,2024-10-21 11:18:23.439313,transaction_failed,405.7439996856835
TKT001266,U002529,2024-06-28 03:47:17.248570,kyc_delay,413.76955381891537
TKT001267,U009476,2024-10-23 01:05:07.877004,login_issue,40.22553953722177
TKT001268,U007749,2024-10-20 12:03:07.507848,fraud_concern,57.723712882930045
TKT001269,U001866,2024-08-13 11:06:28.330606,fraud_concern,153.29569701524264
TKT001270,U002588,2024-01-15 02:27:56.718305,technical_bug,155.83600131699126
TKT001271,U003408,2024-07-22 06:20:10.387290,kyc_delay,163.69218171925303
TKT001272,U002740,2024-02-21 10:23:16.694841,kyc_delay,26.538067023837986
TKT001273,U007599,2024-06-07 15:02:51.803339,kyc_delay,160.64638985316017
TKT001274,U007599,2024-06-05 03:53:20.469343,login_issue,87.64953796183784
TKT001275,U005203,2024-08-02 01:42:51.458316,account_question,433.4037475426881
TKT001276,U001533,2024-05-15 23:50:27.730576,fraud_concern,57.33764874650671
TKT001277,U001533,2024-05-23 23:48:23.391440,technical_bug,312.1544649207866
TKT001278,U002297,2024-07-10 19:52:21.876867,account_question,577.840686693204
TKT001279,U007242,2024-08-19 08:14:50.225356,card_request,99.27486465375142
TKT001280,U008234,2024-07-21 08:30:25.951998,account_question,153.46673080031545
TKT001281,U009481,2024-02-29 03:56:13.774810,technical_bug,103.82841061617731
TKT001282,U009556,2024-04-01 04:25:50.168705,account_question,289.9293180985219
TKT001283,U002070,2024-10-24 08:03:18.073062,account_question,202.14691130318448
TKT001284,U002070,2024-11-01 14:03:51.258552,technical_bug,214.79513714836452
TKT001285,U000776,2024-05-07 11:58:57.183787,login_issue,354.46657304303136
TKT001286,U000776,2024-04-27 02:43:42.711219,login_issue,139.91704101722055
TKT001287,U008210,2024-11-08 17:46:35.184325,fraud_concern,196.06655187686522
TKT001288,U002442,2024-11-30 11:36:07.865942,technical_bug,424.11090037989896
TKT001289,U002442,2024-11-20 17:22:36.876081,technical_bug,383.3911837264746
TKT001290,U009542,2024-02-25 21:22:47.107434,login_issue,213.8094090107275
TKT001291,U007135,2024-08-05 15:24:32.743692,login_issue,203.40592996980394
TKT001292,U007096,2024-07-05 21:16:46.352300,fraud_concern,107.07165658967692
TKT001293,U007393,2024-01-20 03:02:07.621885,transaction_failed,786.907648367913
TKT001294,U007889,2024-06-27 04:20:23.839624,card_request,381.15640716062666
TKT001295,U007889,2024-06-06 04:54:37.799461,kyc_delay,187.15070780726728
TKT001296,U000379,2024-06-01 06:15:56.190737,fraud_concern,99.92400199863333
TKT001297,U001237,2024-04-03 21:31:18.361350,login_issue,28.87039639571765
TKT001298,U001237,2024-02-15 17:59:14.239976,fraud_concern,132.45635644436427
TKT001299,U001237,2024-02-17 06:29:34.131196,transaction_failed,139.7953587558396
TKT001300,U002119,2024-09-03 15:38:41.480877,login_issue,141.0283281044144
TKT001301,U004909,2024-08-17 21:48:07.574035,account_question,97.86208146204268
TKT001302,U005683,2024-05-19 03:29:43.731582,technical_bug,149.41026882841268
TKT001303,U007113,2024-05-18 01:17:20.337135,kyc_delay,144.7002017255191
TKT001304,U005345,2024-02-04 18:46:13.441903,kyc_delay,29.91886064047507
TKT001305,U005560,2024-02-18 06:43:01.435782,account_question,423.479473791923
TKT001306,U004068,2024-10-26 18:13:23.077894,login_issue,193.0737531610378
TKT001307,U008134,2024-01-08 01:44:26.287024,transaction_failed,35.968599302643916
TKT001308,U003151,2024-04-22 13:28:24.369951,login_issue,145.95784127216848
TKT001309,U003151,2024-04-21 10:38:53.657330,login_issue,80.8459845243903
TKT001310,U003151,2024-04-21 21:39:41.144620,technical_bug,177.286289236764
TKT001311,U004308,2024-02-19 20:36:35.984405,login_issue,739.5115147394121
TKT001312,U003521,2024-04-30 17:14:58.964039,card_request,91.63469868633032
TKT001313,U004592,2024-07-13 08:00:33.626284,account_question,265.7126306037577
TKT001314,U006283,2024-11-01 04:22:19.532065,account_question,98.44674373604039
TKT001315,U007549,2024-06-12 19:01:53.544582,login_issue,428.299974422302
TKT001316,U007585,2024-07-12 01:38:15.596805,account_question,17.514036457642163
TKT001317,U006914,2024-08-06 09:19:34.973814,fraud_concern,491.5408638848178
TKT001318,U007295,2024-07-22 07:05:26.465238,account_question,67.69287322762133
TKT001319,U009780,2024-10-02 22:07:50.635185,login_issue,310.02858784414855
TKT001320,U009780,2024-10-13 21:50:58.955860,transaction_failed,103.09248123601573
TKT001321,U009205,2024-02-11 21:48:45.956390,kyc_delay,144.30698990590034
TKT001322,U003831,2024-08-15 20:23:36.165234,kyc_delay,81.31049678665688
TKT001323,U003831,2024-08-25 07:39:17.628985,account_question,221.514557068984
TKT001324,U006753,2024-04-10 13:32:55.630918,technical_bug,176.66177423782034
TKT001325,U007400,2024-08-23 02:22:53.029126,fraud_concern,47.61761620745544
TKT001326,U006690,2024-07-12 01:08:32.072142,kyc_delay,85.11851433162654
TKT001327,U009417,2024-10-18 05:26:13.115504,login_issue,631.7512452795497
TKT001328,U009417,2024-10-26 15:47:42.288257,login_issue,145.263392042384
TKT001329,U002675,2024-08-23 08:08:08.522733,kyc_delay,40.70796733657815
TKT001330,U002675,2024-09-02 14:04:48.741145,fraud_concern,220.1238847765259
TKT001331,U005355,2024-09-04 15:35:17.899795,account_question,206.43069981502526
TKT001332,U000250,2024-08-24 15:21:11.671213,kyc_delay,203.65366487398626
TKT001333,U000387,2024-03-14 06:39:47.460402,fraud_concern,225.1049827817385
TKT001334,U004837,2024-03-08 14:04:45.359314,card_request,2.4678417426698736
TKT001335,U004837,2024-03-13 21:58:07.502594,fraud_concern,3.3838395103211423
TKT001336,U008715,2024-02-06 05:01:11.310312,kyc_delay,142.07674181974468
TKT001337,U000577,2024-06-27 10:39:40.131039,kyc_delay,598.4268169526215
TKT001338,U005861,2024-07-20 02:58:12.145323,transaction_failed,25.680171008785926
TKT001339,U000802,2024-11-29 18:15:38.317214,transaction_failed,381.2675293001086
TKT001340,U004520,2024-06-05 08:19:49.833250,kyc_delay,82.72890993741392
TKT001341,U001438,2024-04-27 11:10:26.658514,kyc_delay,225.51213996450718
TKT001342,U001438,2024-05-07 15:56:34.286516,card_request,482.15779962373125
TKT001343,U008870,2024-11-30 08:12:53.181156,technical_bug,62.59924684382263
TKT001344,U001250,2024-04-12 15:33:11.091308,transaction_failed,268.518638668306
TKT001345,U008337,2024-03-01 06:00:09.915011,account_question,324.34894443782815
TKT001346,U008446,2024-06-28 05:55:14.177899,kyc_delay,172.34616785203065
TKT001347,U007150,2024-05-01 17:53:19.075196,login_issue,12.556253789125158
TKT001348,U007150,2024-06-06 06:37:03.136370,login_issue,805.7969255077737
TKT001349,U002624,2024-09-25 00:18:20.943203,transaction_failed,205.35585080389797
TKT001350,U003292,2024-09-13 03:20:47.870330,transaction_failed,135.37796410185047
TKT001351,U008461,2024-06-27 11:07:29.063254,kyc_delay,20.356173157596984
TKT001352,U003067,2024-02-17 18:07:55.738708,card_request,154.78719881810372
TKT001353,U006668,2024-02-28 05:06:10.969651,login_issue,10.210465559233649
TKT001354,U009334,2024-08-27 04:39:21.305756,account_question,45.52885422317622
TKT001355,U009334,2024-09-06 08:15:27.067340,card_request,84.15440247040327
TKT001356,U006924,2024-03-29 12:58:25.062260,transaction_failed,29.34282904017111
TKT001357,U008980,2024-05-10 18:06:23.536703,login_issue,213.9288314313493
TKT001358,U006101,2024-04-20 16:16:34.475116,transaction_failed,947.167615015988
TKT001359,U002046,2024-11-18 17:19:19.769826,login_issue,165.84258231668096
TKT001360,U007198,2024-01-10 11:41:51.969548,technical_bug,51.79508424383426
TKT001361,U007198,2024-01-14 15:37:50.464328,account_question,57.70160676295685
TKT001362,U005968,2024-06-06 13:24:58.802444,transaction_failed,16.284641189045598
TKT001363,U007368,2024-07-05 18:40:09.985372,transaction_failed,243.58343401878238
TKT001364,U006639,2024-06-18 00:38:49.088507,account_question,41.65609897891267
TKT001365,U006863,2024-03-22 11:17:56.438221,fraud_concern,524.8409916734413
TKT001366,U001870,2024-06-01 16:44:34.068391,login_issue,112.5725211209887
TKT001367,U001870,2024-06-01 04:19:31.646609,kyc_delay,37.66442084282521
TKT001368,U001870,2024-06-01 09:59:52.623452,transaction_failed,376.27911815331515
TKT001369,U005399,2024-09-24 01:22:16.270828,transaction_failed,250.3591634958254
TKT001370,U007737,2024-02-08 18:50:34.866350,login_issue,310.1185716219425
TKT001371,U000056,2024-08-29 12:46:29.691859,login_issue,28.722969170864296
TKT001372,U006702,2024-07-20 12:59:15.200345,card_request,658.9885624749462
TKT001373,U003829,2024-11-24 17:27:25.919318,card_request,183.94873870673885
TKT001374,U003829,2024-12-23 12:15:12.407878,account_question,198.2717448505544
TKT001375,U005128,2024-03-31 13:26:13.528893,account_question,527.5699496189062
TKT001376,U006822,2024-11-16 04:07:29.589689,fraud_concern,1.4542446423466044
TKT001377,U000878,2024-05-26 08:00:24.240553,kyc_delay,239.5680056714168
TKT001378,U000878,2024-05-22 07:21:51.012239,technical_bug,317.0617884036485
TKT001379,U002376,2024-04-22 15:57:38.694015,card_request,12.576212021350543
TKT001380,U002376,2024-05-10 02:01:39.223088,card_request,201.25955168762562
TKT001381,U005658,2024-10-06 14:28:39.633658,fraud_concern,134.74970342630118
TKT001382,U007467,2024-10-11 09:28:33.671639,login_issue,1.8782532248781374
TKT001383,U001674,2024-01-09 13:27:32.520859,card_request,139.16871939580267
TKT001384,U001674,2024-01-20 09:24:56.737258,kyc_delay,128.6790120347323
TKT001385,U000540,2024-04-23 05:30:29.727819,account_question,8.7779128592549
TKT001386,U000540,2024-04-04 02:00:08.122652,login_issue,41.88618331476759
TKT001387,U006216,2024-01-19 21:43:35.165320,kyc_delay,37.17076533225785
TKT001388,U008536,2024-09-11 07:27:58.472081,account_question,81.66718987175409
TKT001389,U000940,2024-06-15 05:19:36.285726,kyc_delay,488.9451297217641
TKT001390,U000396,2024-07-16 19:02:01.587148,technical_bug,78.10114672018315
TKT001391,U003406,2024-08-28 14:23:45.142215,login_issue,117.78297096258774
TKT001392,U005488,2024-01-17 07:50:24.417328,technical_bug,149.69045968682303
TKT001393,U003750,2024-12-07 07:49:28.372856,card_request,410.0349885340325
TKT001394,U001818,2024-10-29 11:12:01.927069,kyc_delay,198.67985774695055
TKT001395,U007312,2024-03-29 07:04:49.413019,fraud_concern,313.3504511701655
TKT001396,U007312,2024-03-26 22:12:06.971052,technical_bug,76.44566238490822
TKT001397,U002907,2024-05-03 20:54:25.067718,fraud_concern,14.805453207973578
TKT001398,U008141,2024-03-04 17:26:52.925781,kyc_delay,56.47763898969298
TKT001399,U008141,2024-03-16 14:08:11.205288,transaction_failed,76.2298709497485
TKT001400,U007453,2024-10-24 01:06:53.129102,fraud_concern,130.06105611425463
TKT001401,U007453,2024-10-21 00:32:26.617749,login_issue,29.37780901917589
TKT001402,U002148,2024-06-28 07:53:24.674946,transaction_failed,328.05798993274925
TKT001403,U003740,2024-10-09 21:35:36.009443,account_question,2.6559317810104064
TKT001404,U003740,2024-10-08 23:33:02.615931,login_issue,114.89394830663836
